lat	cyr	pos	ekav	gloss
veseo				весёлый
veslo				весло
vestalka				весталка
veza				контакт
veze				контакт
već				а, но, уже
većina				большинство
veče				вечер
večer				вечер
večera				вечеря, ужин
večernjača				вечерница
večernji				вечерний
večno				вечно
večnost				вечность
veđa				бровь
vežbati				муштровать
vežnjača				конъюнктива
vi				вы
viborg				выборг
viborški				выборгский
vibrafon				вибрафон
vibrion				вибрион
vicekancelar				вице-канцлер
vid				зрение
videoblog				видеоблог
videobloger				видеоблогер
videohosting				видеохостинг
videokaseta				видеокассета
videokonferencija				видеоконференцсвязь
videomagnetofon				видеомагнитофон
videorekorder				видеорегистратор
videti				видеть
vidra				выдра
vijadukt				виадук
vijača				скакалка
vijest				новость
vijetnam				вьетнам
vijetnamski				вьетнамский
